instance,resolution,debug_difficulty,node_count,exec_edge_count,hier_edge_count,step_count,longest_path,avg_out_degree,loop_count,avg_loop_length,backedge_fraction,max_loop_length,min_loop_length,edge_count,most_freq_node,most_freq_node_freq,loc_focus_ratio,loc_dominant_zone,loc_num_clusters,loc_avg_node_freq,repeated_view,max_view_depth,avg_view_depth,max_view_span,avg_view_span,scroll_behavior,num_deep_zooms_without_edit,back_and_forth_switch,zoom_out,patch_total,patch_success,flip_flop,repeat_failed_edit,abandonment,fail_to_success_patterns,fail_streak_max,fail_streak_avg,fail_streak_count,fail_type_not found,fail_type_no change,fail_type_multiple occurrences,fail_type_unknown,fail_type_invalid code
django__django-14007,unresolved,unknown,10,10,0,10,9,1.0,1,1.0,0.1,1,1,10,7:str_replace_editor: str_replace,2,0.36,early,3,1.0,False,1,1.0,3,3.0,True,0,False,False,6,3,False,True,False,"('localization',)",2,1.5,2,3,0,0,0,0
pylint-dev__pylint-6528,unresolved,unknown,32,38,3,30,26,1.125,5,5.8,0.13157894736842105,18,1,41,0:cd,4,0.26,early,4,1.0,False,3,2.5,2,1.67,True,1,False,True,16,2,False,True,True,"('localization',)",7,4.67,3,12,0,0,2,0
sympy__sympy-22914,resolved,unknown,23,29,1,29,12,1.2608695652173914,7,4.571428571428571,0.2413793103448276,9,2,30,6:python,7,0.2,early,3,1.2,True,2,2.0,2,1.5,False,0,False,True,16,10,True,True,False,"('localization',)",2,1.5,4,6,0,0,0,0
astropy__astropy-14995,unresolved,unknown,18,23,2,17,11,1.2777777777777777,6,3.6666666666666665,0.21739130434782608,10,2,25,0:cd,7,0.33,middle,7,1.0,False,3,2.0,2,1.33,True,1,False,True,5,2,False,False,False,"('localization',)",3,3.0,1,3,0,0,0,0
sympy__sympy-15976,unresolved,unknown,20,24,1,15,13,1.15,4,4.75,0.125,10,2,25,1:cd,4,0.2,middle,3,1.0,False,2,2.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-11510,unresolved,unknown,15,15,0,13,14,1.0,1,2.0,0.0,2,2,15,0:cd,2,0.56,middle,2,1.0,False,1,1.0,6,6.0,True,1,False,False,5,4,False,False,False,N/A,1,1.0,1,1,0,0,0,0
django__django-16333,resolved,unknown,6,6,0,5,4,1.0,1,2.0,0.0,2,2,6,3:cd,2,0.29,early,1,1.0,False,1,1.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-13807,unresolved,unknown,10,12,0,9,7,1.2,3,3.6666666666666665,0.25,7,2,12,0:cd,4,0.15,early,1,1.0,False,1,1.0,1,1.0,False,0,False,False,4,2,False,False,False,N/A,1,1.0,2,2,0,0,0,0
django__django-15499,resolved,unknown,16,24,4,16,7,1.4375,8,2.875,0.2916666666666667,5,2,28,0:cd,9,0.56,mixed,8,1.0,False,2,1.8,4,3.0,True,1,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-12419,unresolved,unknown,37,60,0,37,11,1.3783783783783783,19,3.8947368421052633,0.2833333333333333,8,2,60,0:cd,16,0.33,early,11,1.11,True,1,1.0,6,6.0,True,0,False,False,13,7,False,False,True,"('localization',)",3,1.5,4,6,0,0,0,0
django__django-11099,resolved,unknown,12,15,0,10,8,1.25,4,3.5,0.2,8,2,15,0:cd,5,0.25,early,2,1.0,False,1,1.0,1,1.0,False,0,False,False,4,2,False,False,False,N/A,1,1.0,2,1,0,1,0,0
django__django-12965,unresolved,unknown,17,19,2,16,13,1.1176470588235294,3,2.6666666666666665,0.10526315789473684,3,2,21,0:cd,4,0.4,middle,5,1.0,False,2,1.67,2,2.0,False,1,False,False,8,4,False,False,False,"('localization',)",2,1.33,3,4,0,0,0,0
astropy__astropy-13236,unresolved,unknown,7,6,2,7,6,0.8571428571428571,0,0.0,0.0,0,0,8,0:grep,1,0.71,mixed,1,1.0,False,2,2.0,2,1.5,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
matplotlib__matplotlib-20859,resolved,unknown,23,36,2,26,14,1.2608695652173914,12,5.333333333333333,0.25,10,2,38,10:cd,6,0.24,early,5,1.12,True,2,1.67,4,3.0,True,1,False,True,8,5,False,False,False,"('localization',)",2,1.5,2,3,0,0,0,0
django__django-13344,unresolved,unknown,24,28,3,23,18,1.1666666666666667,5,2.2,0.14285714285714285,3,2,31,1:cd,6,0.41,middle,9,1.0,False,2,1.6,3,3.0,True,1,False,False,9,3,False,False,False,N/A,6,6.0,1,6,0,0,0,0
astropy__astropy-13977,unresolved,unknown,22,31,0,23,9,1.3181818181818181,8,3.25,0.22580645161290322,5,1,31,0:cd,8,0.31,early,5,1.11,True,1,1.0,4,4.0,True,0,False,False,10,3,False,False,True,N/A,4,2.33,3,7,0,0,0,0
django__django-11119,resolved,unknown,14,17,2,12,10,1.2142857142857142,4,4.0,0.23529411764705882,10,2,19,0:cd,5,0.39,early,1,1.0,False,3,1.67,3,1.67,True,1,False,True,2,1,False,False,False,N/A,1,1.0,1,1,0,0,0,0
pytest-dev__pytest-6202,resolved,unknown,16,21,0,15,10,1.25,5,3.8,0.23809523809523808,7,2,21,1:cd,6,0.5,late,4,1.0,False,1,1.0,1,1.0,False,0,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-18189,resolved,unknown,13,15,2,13,11,1.0769230769230769,2,2.5,0.06666666666666667,3,2,17,0:cd,3,0.38,middle,3,1.2,True,2,2.0,2,1.5,False,0,False,False,3,1,False,False,False,N/A,2,2.0,1,1,0,1,0,0
django__django-15732,unresolved,unknown,25,26,0,23,24,1.04,2,2.0,0.038461538461538464,3,1,26,0:cd,2,0.74,mixed,4,1.05,True,1,1.0,10,10.0,True,2,False,False,4,2,False,False,False,"('localization',)",2,2.0,1,2,0,0,0,0
django__django-16631,unresolved,unknown,25,37,2,23,14,1.36,11,2.909090909090909,0.21621621621621623,4,2,39,0:cd,10,0.53,late,11,1.05,True,2,1.29,6,4.0,True,2,False,True,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-17139,unresolved,unknown,7,11,0,8,5,1.2857142857142858,3,3.0,0.2727272727272727,4,2,11,1:cd,4,0.33,early,2,1.0,False,1,1.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-16612,unresolved,unknown,6,5,1,5,5,0.8333333333333334,0,0.0,0.0,0,0,6,0:pwd,1,0.67,middle,1,1.0,False,2,2.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-14915,resolved,unknown,16,21,1,11,10,1.25,7,3.5714285714285716,0.19047619047619047,5,2,22,1:cd,5,0.45,mixed,6,1.25,True,2,2.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
astropy__astropy-13398,unresolved,unknown,54,90,0,84,34,1.5925925925925926,595,16.21344537815126,0.3,29,1,90,0:cd,7,0.08,early,5,1.17,True,1,1.0,5,5.0,False,2,False,False,72,5,True,True,False,N/A,35,22.33,3,24,0,0,43,0
sympy__sympy-24562,unresolved,unknown,19,23,2,19,16,1.1578947368421053,4,5.5,0.17391304347826086,13,2,25,0:cd,5,0.42,early,3,1.0,False,2,1.2,6,3.5,True,0,False,False,4,2,False,False,False,"('localization',)",1,1.0,2,2,0,0,0,0
sympy__sympy-20428,unresolved,unknown,11,13,0,11,10,1.0909090909090908,2,6.0,0.15384615384615385,9,3,13,0:cd,3,0.43,early,1,1.0,False,1,1.0,4,4.0,False,1,False,False,3,3,False,False,False,N/A,0,0.0,0,0,0,0,0,0
pytest-dev__pytest-5840,unresolved,unknown,15,16,0,11,13,1.0666666666666667,2,7.5,0.125,13,2,16,0:cd,3,0.82,mixed,3,1.0,False,1,1.0,4,4.0,True,0,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
pylint-dev__pylint-6903,resolved,unknown,22,30,0,15,14,1.3181818181818181,10,4.5,0.2,11,2,30,0:cd,6,0.23,early,3,1.0,False,1,1.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-12406,unresolved,unknown,37,49,1,35,23,1.2432432432432432,14,5.857142857142857,0.1836734693877551,19,2,50,1:cd,9,0.28,early,2,1.0,False,2,1.12,8,4.5,True,1,False,False,3,2,False,False,False,"('localization',)",1,1.0,1,1,0,0,0,0
django__django-12419,resolved,unknown,14,19,1,13,8,1.3571428571428572,6,3.0,0.3157894736842105,8,2,20,0:cd,7,0.35,early,2,1.0,False,2,1.33,3,2.0,True,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-11141,unresolved,unknown,7,6,1,6,6,0.8571428571428571,0,0.0,0.0,0,0,7,0:cd,1,0.57,middle,1,1.0,False,2,1.5,2,1.5,True,0,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
psf__requests-1142,unsubmitted,unknown,13,17,1,12,9,1.2307692307692308,4,4.0,0.23529411764705882,6,2,18,0:cd,5,0.17,early,1,1.0,False,2,2.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15161,unresolved,unknown,9,8,2,7,8,0.8888888888888888,0,0.0,0.0,0,0,10,0:cd,1,0.78,mixed,2,1.0,False,3,3.0,1,1.0,True,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-14983,unresolved,unknown,16,18,2,12,11,1.125,3,5.333333333333333,0.16666666666666666,9,3,20,0:cd,4,0.42,early,3,1.0,False,2,2.0,2,1.5,False,0,False,False,5,3,False,False,False,N/A,2,2.0,1,2,0,0,0,0
django__django-13820,resolved,unknown,10,10,2,8,8,1.0,1,8.0,0.1,8,8,12,1:cd,2,0.55,middle,1,1.0,False,2,2.0,2,1.5,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
matplotlib__matplotlib-25960,unresolved,unknown,27,31,1,25,25,1.0740740740740742,3,11.0,0.0967741935483871,23,4,32,1:cd,2,0.25,early,3,1.0,False,2,1.25,4,2.5,True,1,False,False,11,2,False,True,False,N/A,8,4.5,2,9,0,0,0,0
django__django-13023,unresolved,unknown,19,24,2,17,13,1.263157894736842,6,3.6666666666666665,0.20833333333333334,11,2,26,1:cd,5,0.56,mixed,7,1.08,True,2,2.0,2,1.5,True,0,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
matplotlib__matplotlib-14623,unresolved,unknown,40,50,1,38,26,1.25,11,4.454545454545454,0.2,23,2,51,0:cd,12,0.41,mixed,12,1.0,False,2,1.1,10,5.5,True,1,False,False,12,6,False,False,False,"('localization',)",3,1.5,4,5,0,0,1,0
sympy__sympy-20438,unresolved,unknown,16,20,5,15,9,1.25,5,3.8,0.2,6,2,25,0:cd,6,0.52,middle,5,1.0,False,2,2.0,5,3.0,False,0,False,True,2,1,False,False,False,N/A,1,1.0,1,0,0,1,0,0
django__django-15554,unresolved,unknown,11,12,0,9,9,1.0909090909090908,2,5.0,0.08333333333333333,8,2,12,0:cd,3,0.54,middle,2,1.0,False,1,1.0,5,5.0,True,1,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
astropy__astropy-7606,unresolved,unknown,8,8,0,7,6,1.0,1,6.0,0.125,6,6,8,1:cd,2,0.33,middle,1,1.0,False,1,1.0,2,2.0,True,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-12276,resolved,unknown,18,21,3,15,14,1.1666666666666667,4,4.25,0.19047619047619047,7,2,24,0:cd,4,0.41,early,3,1.12,True,2,1.6,5,4.0,True,0,False,False,3,2,False,False,False,N/A,1,1.0,1,0,0,1,0,0
django__django-13809,resolved,unknown,12,17,0,10,8,1.3333333333333333,5,3.2,0.29411764705882354,7,2,17,0:cd,6,0.22,early,2,1.0,False,1,1.0,2,2.0,False,1,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-23262,unresolved,unknown,45,74,1,55,26,1.3111111111111111,15,4.8,0.17567567567567569,12,1,75,16:cd,10,0.24,early,3,1.2,True,2,1.14,7,4.0,True,0,False,False,7,3,False,True,False,N/A,2,1.33,3,4,0,0,0,0
sympy__sympy-22714,resolved,unknown,20,36,0,20,10,1.45,23,5.391304347826087,0.3611111111111111,7,2,36,0:cd,6,0.22,early,7,1.6,True,1,1.0,3,3.0,True,0,False,False,5,3,False,False,False,"('localization',)",1,1.0,2,2,0,0,0,0
pylint-dev__pylint-4970,unresolved,unknown,12,11,5,11,11,0.9166666666666666,0,0.0,0.0,0,0,16,0:cd,1,0.75,mixed,2,1.0,False,2,2.0,5,3.0,False,0,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-13012,unresolved,unknown,14,13,4,13,13,0.9285714285714286,0,0.0,0.0,0,0,17,0:pwd,1,0.79,mixed,1,1.0,False,3,1.8,3,2.33,True,0,False,True,2,1,False,False,False,N/A,1,1.0,1,0,0,1,0,0
django__django-11239,unresolved,unknown,6,5,1,5,5,0.8333333333333334,0,0.0,0.0,0,0,6,0:grep,1,0.5,early,1,1.0,False,2,2.0,1,1.0,False,0,False,True,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
pydata__xarray-6744,unresolved,unknown,15,19,0,14,13,1.1333333333333333,3,6.0,0.15789473684210525,11,3,19,0:cd,4,0.35,early,1,1.0,False,1,1.0,3,3.0,True,0,False,False,5,3,False,False,False,N/A,1,1.0,2,2,0,0,0,0
django__django-11095,resolved,unknown,14,18,0,13,10,1.2142857142857142,4,4.0,0.2222222222222222,9,2,18,0:cd,5,0.32,early,1,1.0,False,1,1.0,3,3.0,False,0,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-9711,unresolved,unknown,9,9,1,7,8,1.0,1,2.0,0.0,2,2,10,0:cd,2,0.5,middle,2,1.0,False,2,2.0,1,1.0,False,0,False,True,2,1,False,False,False,N/A,1,1.0,1,1,0,0,0,0
django__django-17084,resolved,unknown,18,17,4,17,17,0.9444444444444444,0,0.0,0.0,0,0,21,0:cd,1,0.78,mixed,1,1.0,False,3,1.62,7,3.67,True,0,False,True,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15561,resolved,unknown,12,11,0,10,11,0.9166666666666666,0,0.0,0.0,0,0,11,0:find,1,0.83,mixed,2,1.0,False,1,1.0,3,3.0,False,1,False,False,2,1,False,False,False,N/A,1,1.0,1,1,0,0,0,0
django__django-13406,unresolved,unknown,15,16,2,15,14,1.0,1,2.0,0.0,2,2,18,3:grep,2,0.88,mixed,1,1.15,True,2,1.4,4,3.0,True,1,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-7462,unresolved,unknown,29,34,1,15,18,1.1379310344827587,5,4.0,0.08823529411764706,7,3,35,11:echo,3,0.11,early,2,1.0,False,2,2.0,1,1.0,False,0,False,False,18,15,True,False,True,N/A,2,1.5,2,2,0,0,1,0
django__django-13837,unresolved,unknown,28,39,2,27,18,1.25,9,6.0,0.20512820512820512,14,2,41,0:cd,8,0.12,early,4,1.25,True,3,3.0,2,1.33,True,0,False,True,15,7,False,False,False,"('localization',)",3,2.0,4,7,0,0,1,0
django__django-16429,resolved,unknown,20,25,1,15,12,1.2,5,4.2,0.16,8,2,26,0:cd,6,0.19,early,3,1.0,False,2,2.0,1,1.0,True,0,False,True,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15280,unresolved,unknown,25,34,3,22,15,1.24,7,4.285714285714286,0.17647058823529413,13,2,37,2:cd,7,0.31,early,3,1.0,False,2,1.75,3,2.5,False,1,False,False,2,1,False,False,False,"('localization',)",1,1.0,1,1,0,0,0,0
django__django-13315,unresolved,unknown,10,15,0,9,5,1.3,4,3.0,0.26666666666666666,4,2,15,0:cd,6,0.5,mixed,5,1.14,True,1,1.0,2,2.0,False,1,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
pytest-dev__pytest-7571,unresolved,unknown,37,44,6,39,24,1.135135135135135,6,7.0,0.13636363636363635,14,1,50,0:cd,6,0.87,mixed,6,1.08,True,3,2.5,4,2.33,True,0,False,True,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15375,unresolved,unknown,8,7,1,7,7,0.875,0,0.0,0.0,0,0,8,0:cd,1,0.75,middle,1,1.0,False,2,1.5,2,1.5,False,1,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15629,unresolved,unknown,27,29,1,26,21,1.0740740740740742,3,6.0,0.06896551724137931,8,3,30,0:cd,3,0.47,early,3,1.08,True,2,1.1,10,5.5,True,0,False,False,12,2,False,False,True,N/A,10,10.0,1,10,0,0,0,0
matplotlib__matplotlib-25775,unresolved,unknown,17,16,0,16,16,0.9411764705882353,0,0.0,0.0,0,0,16,0:pwd,1,0.71,mixed,3,1.0,False,1,1.0,2,2.0,False,0,False,False,4,3,False,False,False,N/A,1,1.0,1,1,0,0,0,0
sympy__sympy-13877,unresolved,unknown,33,43,1,36,18,1.1515151515151516,6,5.166666666666667,0.13953488372093023,10,3,44,9:cd,7,0.23,early,6,1.0,False,2,1.25,4,2.5,True,0,False,False,16,6,False,False,False,"('localization',)",5,2.0,5,10,0,0,0,0
django__django-11848,resolved,unknown,12,17,1,12,9,1.25,4,3.75,0.17647058823529413,7,2,18,1:cd,5,0.44,middle,4,1.0,False,2,1.5,2,1.5,True,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
psf__requests-1724,unresolved,unknown,14,17,1,14,12,1.1428571428571428,3,5.333333333333333,0.11764705882352941,10,2,18,0:cd,4,0.39,early,5,1.0,False,2,1.5,2,1.5,True,0,False,True,6,2,False,False,False,N/A,2,2.0,2,4,0,0,0,0
django__django-14404,unresolved,unknown,13,16,1,9,9,1.2307692307692308,4,3.0,0.25,6,2,17,0:cd,5,0.29,early,2,1.0,False,2,2.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
astropy__astropy-13033,unresolved,unknown,24,33,1,25,11,1.3333333333333333,9,3.4444444444444446,0.2727272727272727,8,1,34,0:cd,8,0.24,early,5,1.0,False,2,1.5,2,1.5,False,1,False,False,13,5,True,True,False,"('localization',)",4,2.0,4,8,0,0,0,0
sphinx-doc__sphinx-7757,unresolved,unknown,16,17,0,8,13,1.0625,2,4.5,0.058823529411764705,7,2,17,1:cd,3,0.28,early,2,1.0,False,1,1.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15127,unresolved,unknown,12,19,0,11,6,1.5,7,2.5714285714285716,0.42105263157894735,5,2,19,0:cd,8,0.25,early,3,1.0,False,1,1.0,2,2.0,False,1,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-11211,unresolved,unknown,17,22,1,17,11,1.2941176470588236,6,3.5,0.2727272727272727,9,2,23,0:cd,5,0.35,early,4,1.0,False,2,1.5,2,1.5,True,0,False,False,4,2,False,True,False,N/A,2,2.0,1,2,0,0,0,0
pydata__xarray-4966,resolved,unknown,10,11,0,5,8,1.1,2,3.5,0.18181818181818182,5,2,11,0:cd,3,0.17,early,1,1.0,False,1,1.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
pylint-dev__pylint-4551,unresolved,unknown,19,22,0,16,17,1.105263157894737,3,7.0,0.13636363636363635,14,2,22,0:cd,4,0.26,early,4,1.0,False,1,1.0,2,2.0,False,0,False,False,8,5,False,False,False,N/A,2,1.5,2,3,0,0,0,0
django__django-10097,unresolved,unknown,13,21,0,12,10,1.3076923076923077,5,2.6,0.2857142857142857,3,2,21,2:cd,5,0.32,mixed,6,1.75,True,1,1.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
matplotlib__matplotlib-24870,unresolved,unknown,13,13,2,12,12,1.0,1,12.0,0.07692307692307693,12,12,15,0:cd,2,0.64,middle,1,1.0,False,2,2.0,2,1.5,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-16100,unresolved,unknown,20,29,3,17,12,1.35,9,3.4444444444444446,0.27586206896551724,9,2,32,0:cd,8,0.27,early,3,1.0,False,3,2.5,2,1.33,True,0,False,True,2,1,False,False,False,N/A,1,1.0,1,0,0,0,1,0
django__django-14534,unresolved,unknown,13,14,1,11,10,1.0769230769230769,2,6.0,0.14285714285714285,10,2,15,1:cd,3,0.53,middle,1,1.0,False,2,1.25,4,2.5,True,0,False,True,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
pallets__flask-5014,resolved,unknown,23,37,1,26,15,1.391304347826087,23,5.913043478260869,0.24324324324324326,9,3,38,9:cd,6,0.18,early,3,1.17,True,2,1.5,3,2.5,True,0,False,False,5,4,False,False,False,"('localization',)",1,1.0,1,1,0,0,0,0
django__django-11603,resolved,unknown,8,7,0,7,7,0.875,0,0.0,0.0,0,0,7,0:cd,1,0.62,middle,1,1.0,False,1,1.0,3,3.0,True,0,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-14765,resolved,unknown,17,23,1,13,8,1.3529411764705883,7,3.142857142857143,0.30434782608695654,5,2,24,0:cd,8,0.33,early,4,1.0,False,2,2.0,1,1.0,False,0,False,False,2,1,False,False,False,"('localization',)",1,1.0,1,1,0,0,0,0
matplotlib__matplotlib-24026,resolved,unknown,16,20,2,17,12,1.1875,4,4.75,0.2,8,2,22,0:cd,4,0.29,early,2,1.2,True,2,2.0,2,2.0,True,0,False,True,6,3,False,False,False,"('localization',)",1,1.0,3,3,0,0,0,0
django__django-16642,unresolved,unknown,6,5,1,5,5,0.8333333333333334,0,0.0,0.0,0,0,6,0:cd,1,0.67,middle,1,1.0,False,2,2.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
pytest-dev__pytest-8399,unresolved,unknown,21,32,0,25,10,1.4285714285714286,11,3.8181818181818183,0.28125,8,1,32,1:cd,8,0.73,mixed,8,1.26,True,1,1.0,2,2.0,True,0,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-14792,unresolved,unknown,12,13,0,8,10,1.0833333333333333,2,6.0,0.07692307692307693,9,3,13,0:cd,3,0.5,middle,2,1.0,False,1,1.0,3,3.0,False,2,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-18763,unresolved,unknown,22,36,2,23,12,1.4545454545454546,13,3.6153846153846154,0.2777777777777778,7,2,38,0:cd,12,0.22,early,3,1.0,False,3,3.0,1,1.0,True,0,False,True,4,3,False,False,False,"('localization',)",1,1.0,1,1,0,0,0,0
django__django-13513,unresolved,unknown,13,24,5,23,5,1.6923076923076923,10,2.2,0.5,4,1,29,0:think,13,0.4,mixed,9,1.0,False,2,2.0,4,3.0,True,0,False,True,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-12325,unresolved,unknown,11,11,1,9,9,1.0,1,2.0,0.0,2,2,12,8:cd,2,0.5,early,1,1.0,False,2,1.5,2,1.5,True,0,False,True,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-11138,unresolved,unknown,23,26,2,27,19,1.0869565217391304,3,2.3333333333333335,0.11538461538461539,3,1,28,2:str_replace_editor: str_replace,2,0.48,middle,7,1.18,True,2,1.44,6,5.0,True,1,False,False,14,5,False,True,False,"('localization',)",4,3.0,3,8,0,0,1,0
django__django-16255,resolved,unknown,12,20,0,11,5,1.5833333333333333,8,2.375,0.45,4,2,20,0:cd,8,0.19,early,2,1.33,True,1,1.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
matplotlib__matplotlib-25311,unresolved,unknown,16,21,2,15,12,1.125,3,4.0,0.14285714285714285,5,3,23,8:cd,4,0.59,mixed,6,1.18,True,2,2.0,2,1.5,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-11964,unresolved,unknown,13,14,2,12,10,1.0769230769230769,2,6.0,0.14285714285714285,9,3,16,1:cd,3,0.4,early,2,1.0,False,2,1.67,2,2.0,False,1,False,True,3,2,False,False,False,N/A,1,1.0,1,1,0,0,0,0
sympy__sympy-21930,unresolved,unknown,20,24,2,19,16,1.1,3,7.0,0.125,12,3,26,2:cd,4,0.36,early,4,1.0,False,2,2.0,2,1.5,False,0,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15268,unresolved,unknown,17,20,4,15,13,1.1764705882352942,4,4.75,0.2,12,2,24,0:cd,4,0.48,early,1,1.11,True,2,1.57,4,4.0,True,1,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-11532,resolved,unknown,16,15,0,14,15,0.9375,0,0.0,0.0,0,0,15,0:think,1,0.25,early,1,1.0,False,1,1.0,2,2.0,False,0,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-17655,unresolved,unknown,14,20,0,12,7,1.2857142857142858,5,3.6,0.25,5,2,20,1:cd,6,0.1,early,1,1.0,False,1,1.0,1,1.0,False,0,False,False,4,3,False,False,False,N/A,1,1.0,1,1,0,0,0,0
pytest-dev__pytest-10356,unresolved,unknown,15,20,1,14,7,1.3333333333333333,6,3.0,0.3,6,2,21,1:cd,7,0.62,mixed,7,1.0,False,2,1.33,3,2.0,False,1,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-13031,unresolved,unknown,11,13,0,9,9,1.1818181818181819,3,4.0,0.23076923076923078,8,1,13,0:cd,3,0.71,middle,2,1.11,True,1,1.0,4,4.0,True,1,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
pydata__xarray-3993,unresolved,unknown,20,24,6,19,12,1.2,5,3.4,0.16666666666666666,7,2,30,1:cd,6,0.52,mixed,7,1.0,False,3,2.2,5,2.33,True,0,False,True,3,2,False,False,False,"('localization',)",1,1.0,1,1,0,0,0,0
sphinx-doc__sphinx-10614,unresolved,unknown,10,9,0,9,9,0.9,0,0.0,0.0,0,0,9,0:cd,1,0.2,early,1,1.0,False,1,1.0,1,1.0,False,0,False,False,7,5,False,False,False,N/A,1,1.0,2,2,0,0,0,0
sympy__sympy-24661,unresolved,unknown,40,56,8,45,19,1.325,19,5.2105263157894735,0.25,12,2,64,0:cd,9,0.37,early,11,1.24,True,3,2.5,6,3.67,True,0,False,True,23,5,False,True,False,"('localization',)",9,3.0,6,15,0,1,2,0
sphinx-doc__sphinx-9320,resolved,unknown,11,11,0,8,10,1.0,1,7.0,0.09090909090909091,7,7,11,0:cd,2,0.25,early,1,1.0,False,1,1.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15525,resolved,unknown,16,28,0,16,8,1.5625,11,3.3636363636363638,0.32142857142857145,5,2,28,1:cd,9,0.21,early,4,1.0,False,1,1.0,2,2.0,False,1,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
matplotlib__matplotlib-24637,resolved,unknown,31,39,12,34,23,1.1290322580645162,5,5.6,0.15384615384615385,10,2,51,15:grep,4,0.33,early,5,1.0,False,3,2.29,6,3.0,True,1,False,True,3,2,False,False,False,"('localization',)",1,1.0,1,1,0,0,0,0
